집계일자,입출구구분코드,TCS하이패스구분코드,고속도로운영기관구분코드,영업형태구분코드,1종교통량,2종교통량,3종교통량,4종교통량,5종교통량,6종교통량,총교통량
2024-01-26,0,2,46,0,7688,398,401,625,1440,289,10841
2024-01-26,0,2,11,0,124266,3918,3560,3173,3137,6923,144977
2024-01-26,0,2,2,0,99017,3346,2650,3934,7285,3797,120029
2024-01-26,1,1,0,0,201030,8555,31192,27492,7822,25958,302049
2024-01-26,1,1,0,1,40393,1604,3711,3221,1509,5809,56247
2024-01-26,1,1,8,0,7162,250,793,1301,375,1030,10911
2024-01-26,1,1,8,1,4760,54,45,166,33,39,5097
2024-01-26,1,1,26,1,8722,131,310,440,184,1245,11032
2024-01-26,1,1,44,0,7167,504,861,665,251,1267,10715
2024-01-26,1,1,44,1,438,6,10,4,0,69,527
2024-01-26,1,1,42,1,14102,417,643,481,893,908,17444
2024-01-26,1,1,43,1,5198,141,272,323,103,732,6769
2024-01-26,1,1,24,1,2413,55,103,0,0,52,2623
2024-01-26,1,1,10,0,5299,171,389,201,59,718,6837
2024-01-26,1,1,10,1,420,18,14,40,7,80,579
2024-01-26,1,1,18,0,4146,325,1616,1070,393,514,8064
2024-01-26,1,1,45,0,720,27,207,211,39,60,1264
2024-01-26,1,1,34,0,2156,56,164,231,53,287,2947
2024-01-26,1,1,28,0,5086,151,256,195,52,761,6501
2024-01-26,1,1,37,0,1202,113,540,726,224,229,3034
2024-01-26,1,1,48,0,1706,120,449,302,77,222,2876
2024-01-26,1,1,1,0,2481,92,551,427,157,265,3973
2024-01-26,1,1,49,0,1496,81,264,279,30,259,2409
2024-01-26,1,1,46,0,307,12,81,72,19,37,528
2024-01-26,1,1,11,0,9994,371,1156,886,273,1319,13999
2024-01-26,1,1,2,0,5804,223,703,558,129,737,8154
2024-01-26,1,2,0,0,2397389,85077,94221,83280,155997,112556,2928520
2024-01-26,1,2,0,1,587581,16476,13154,11244,17343,32740,678538
2024-01-26,1,2,27,1,41835,355,207,437,232,2747,45813
2024-01-26,1,2,8,0,72113,1490,1774,1985,7836,3829,89027
2024-01-26,1,2,8,1,2814,24,24,4,24,132,3022
2024-01-26,1,2,26,1,16658,168,130,13,41,1868,18878
2024-01-26,1,2,44,0,99021,3702,2279,3367,6744,7447,122560
2024-01-26,1,2,44,1,6186,54,147,19,11,437,6854
2024-01-26,1,2,43,1,81053,1569,618,777,1721,4257,89995
2024-01-26,1,2,10,0,86296,1722,2066,1183,1109,4282,96658
2024-01-26,1,2,10,1,6659,132,83,183,117,455,7629
2024-01-26,1,2,18,0,73942,5212,6018,5490,10782,3514,104958
2024-01-26,1,2,45,0,35416,922,2533,3725,5574,1130,49300
2024-01-26,1,2,34,0,64902,1572,1897,848,2179,2483,73881
2024-01-26,1,2,28,0,74418,1806,1243,965,935,4825,84192
2024-01-26,1,2,37,0,12902,702,641,1920,5682,1148,22995
2024-01-26,1,2,48,0,67693,3594,2233,2448,4803,4277,85048
2024-01-26,1,2,1,0,119237,3067,6600,6047,9320,2873,147144
2024-01-26,1,2,49,0,85822,4736,2691,4095,3136,4848,105328
2024-01-26,1,2,46,0,6921,433,411,597,1401,268,10031
2024-01-26,1,2,11,0,119226,3797,3548,3134,3087,6699,139491
2024-01-26,1,2,2,0,101386,3417,2660,4005,7352,3961,122781
2024-01-21,0,1,0,0,175209,1870,4728,4492,1022,1436,188757
2024-01-21,0,1,0,1,33831,390,715,424,118,4519,39997
2024-01-21,0,1,8,0,7814,30,111,123,150,39,8267
2024-01-21,0,1,8,1,8688,0,56,4,3,37,8788
2024-01-21,0,1,26,1,4835,12,32,10,7,467,5363
2024-01-21,0,1,44,0,3680,54,114,93,56,585,4582
2024-01-21,0,1,44,1,195,2,2,3,0,25,227
2024-01-21,0,1,42,1,8543,67,184,34,35,496,9359
2024-01-21,0,1,43,1,682,3,2,7,5,3,702
2024-01-21,0,1,10,0,5216,77,105,121,9,24,5552
2024-01-21,0,1,10,1,244,0,5,5,1,38,293
2024-01-21,0,1,18,0,4395,48,151,204,47,17,4862
2024-01-21,0,1,45,0,562,13,37,68,13,53,746
2024-01-21,0,1,34,0,1953,19,39,47,4,18,2080
2024-01-21,0,1,28,0,3537,35,42,32,5,300,3951
2024-01-21,0,1,37,0,1012,7,52,135,26,27,1259
2024-01-21,0,1,48,0,587,34,21,19,11,114,786
2024-01-21,0,1,1,0,2579,39,71,85,23,13,2810
2024-01-21,0,1,49,0,898,10,50,57,1,0,1016
2024-01-21,0,1,46,0,171,4,13,4,2,37,231
2024-01-21,0,1,11,0,7300,72,123,136,21,229,7881
2024-01-21,0,1,2,0,5984,43,122,120,25,50,6344
2024-01-21,0,2,0,0,1972238,20342,46688,20118,19435,74943,2153764
2024-01-21,0,2,0,1,453176,4199,6666,2941,2568,21427,490977
2024-01-21,0,2,27,1,29316,102,92,43,26,1559,31138
2024-01-21,0,2,8,0,72846,331,808,287,1144,3136,78552
2024-01-21,0,2,8,1,4943,7,12,0,6,176,5144
2024-01-21,0,2,26,1,14221,46,96,1,3,1266,15633
2024-01-21,0,2,44,0,71763,880,1208,473,365,4244,78933
2024-01-21,0,2,44,1,2673,10,90,1,0,122,2896
2024-01-21,0,2,43,1,9714,41,10,14,39,403,10221
2024-01-21,0,2,24,1,2025,22,54,0,0,28,2129
2024-01-21,0,2,10,0,82277,424,1560,486,201,3077,88025
2024-01-21,0,2,10,1,3512,13,20,24,5,181,3755
2024-01-21,0,2,18,0,66028,820,2187,1228,1552,2909,74724
2024-01-21,0,2,45,0,38465,224,1371,693,1353,1200,43306
2024-01-21,0,2,34,0,61858,406,1496,224,260,2065,66309
2024-01-21,0,2,28,0,50517,447,466,148,96,2670,54344
2024-01-21,0,2,37,0,9619,119,244,462,622,700,11766
2024-01-21,0,2,48,0,35186,409,267,190,463,1795,38310
2024-01-21,0,2,1,0,125012,782,5069,1827,1864,3004,137558
2024-01-21,0,2,49,0,54430,1051,778,1198,307,2458,60222
2024-01-21,0,2,46,0,4412,54,185,111,186,159,5107
2024-01-21,0,2,11,0,81269,703,1123,686,444,3702,87927
2024-01-21,0,2,2,0,100892,910,1518,1393,1293,3226,109232
2024-01-21,1,1,0,0,183761,1968,4959,4132,897,21899,217616
2024-01-21,1,1,0,1,33262,387,576,483,132,4344,39184
2024-01-21,1,1,8,0,7217,29,104,167,76,941,8534
2024-01-21,1,1,8,1,8261,16,34,3,0,39,8353
2024-01-21,1,1,26,1,6621,17,30,7,10,688,7373
2024-01-21,1,1,44,0,5368,82,132,113,34,794,6523
2024-01-21,1,1,44,1,284,3,1,1,0,42,331
2024-01-21,1,1,42,1,8000,67,136,32,27,505,8767
2024-01-21,1,1,43,1,3593,27,42,48,9,459,4178
2024-01-21,1,1,24,1,4114,13,99,0,0,34,4260
2024-01-21,1,1,10,0,5595,72,134,126,15,600,6542
2024-01-21,1,1,10,1,288,7,3,5,2,41,346
2024-01-21,1,1,18,0,3899,47,154,190,39,474,4803
2024-01-21,1,1,45,0,719,18,35,47,9,58,886
2024-01-21,1,1,34,0,1899,26,41,33,7,225,2231
2024-01-21,1,1,28,0,3722,31,36,34,4,513,4340
2024-01-21,1,1,37,0,982,10,40,44,12,176,1264
2024-01-21,1,1,48,0,841,21,14,26,4,147,1053
2024-01-21,1,1,1,0,2417,35,52,89,32,230,2855
2024-01-21,1,1,49,0,1039,19,58,70,1,169,1356
2024-01-21,1,1,46,0,287,4,4,10,5,38,348
2024-01-21,1,1,11,0,7119,86,161,156,27,933,8482
2024-01-21,1,1,2,0,5653,36,129,124,36,678,6656
2024-01-21,1,2,0,0,1998199,20036,47081,19113,17974,76711,2179114
2024-01-21,1,2,0,1,444771,3631,6856,2885,2461,20986,481590
2024-01-21,1,2,27,1,31780,78,132,84,36,1584,33694
2024-01-21,1,2,8,0,72451,302,777,239,884,3083,77736
2024-01-21,1,2,8,1,5398,8,16,1,6,214,5643
2024-01-21,1,2,26,1,13639,41,98,0,3,1074,14855
2024-01-21,1,2,44,0,70165,864,1195,441,355,4133,77153
2024-01-21,1,2,44,1,3778,9,90,3,0,172,4052
2024-01-21,1,2,43,1,50745,326,219,180,161,2099,53730
2024-01-21,1,2,10,0,88891,434,1548,482,185,3191,94731
2024-01-21,1,2,10,1,4553,23,17,26,5,226,4850
2024-01-21,1,2,18,0,64555,805,2115,1179,1523,2804,72981
2024-01-21,1,2,45,0,38290,226,1366,659,1319,1172,43032
2024-01-21,1,2,34,0,64150,413,1443,235,280,2096,68617
2024-01-21,1,2,28,0,49739,460,489,149,85,2593,53515
2024-01-21,1,2,37,0,9651,103,237,359,312,692,11354
2024-01-21,1,2,48,0,37115,415,263,180,501,1925,40399
2024-01-21,1,2,1,0,119484,721,4955,1729,1853,2865,131607
2024-01-21,1,2,49,0,53807,1079,760,1187,309,2485,59627
2024-01-21,1,2,46,0,5226,60,192,114,177,192,5961
2024-01-21,1,2,11,0,80192,673,1214,642,409,3744,86874
2024-01-21,1,2,2,0,99036,912,1522,1350,1225,3166,107211
2024-01-24,0,1,0,0,153739,7518,28628,30401,15874,2338,238498
2024-01-24,0,1,0,1,35738,1487,3225,2224,950,5323,48947
2024-01-24,0,1,8,0,7030,219,898,840,677,40,9704
2024-01-24,0,1,8,1,2666,0,91,57,22,17,2853
2024-01-24,0,1,26,1,6094,118,269,264,229,755,7729
2024-01-24,0,1,44,0,3970,292,619,414,190,751,6236
2024-01-24,0,1,44,1,287,5,5,1,1,53,352
2024-01-24,0,1,42,1,14969,446,631,281,646,974,17947
2024-01-24,0,1,43,1,981,17,18,21,16,16,1069
2024-01-24,0,1,10,0,4378,157,340,194,35,39,5143
2024-01-24,0,1,10,1,405,15,9,9,4,66,508
2024-01-24,0,1,18,0,4058,232,1215,1212,448,37,7202
2024-01-24,0,1,45,0,353,21,182,199,52,32,839
2024-01-24,0,1,34,0,1690,60,197,245,63,21,2276
2024-01-24,0,1,28,0,4289,127,260,167,41,381,5265
2024-01-24,0,1,37,0,1179,100,552,980,215,34,3060
2024-01-24,0,1,48,0,1086,127,442,247,69,188,2159
2024-01-24,0,1,1,0,1966,166,479,546,135,13,3305
2024-01-24,0,1,49,0,1079,72,231,145,25,8,1560
2024-01-24,0,1,46,0,270,14,86,70,21,30,491
2024-01-24,0,1,11,0,8401,349,1011,772,261,310,11104
2024-01-24,0,1,2,0,4939,218,604,436,131,59,6387
2024-01-24,0,2,0,0,1985489,81040,85699,80967,134417,97177,2464789
2024-01-24,0,2,0,1,529065,16110,12267,9711,15613,30623,613389
2024-01-24,0,2,27,1,36627,321,172,172,146,2554,39992
2024-01-24,0,2,8,0,62906,1380,1754,1750,8593,3631,80014
2024-01-24,0,2,8,1,1976,20,12,1,8,95,2112
2024-01-24,0,2,26,1,17829,178,134,15,33,2191,20380
2024-01-24,0,2,44,0,90186,3689,2231,2319,5682,7053,111160
2024-01-24,0,2,44,1,4040,37,128,10,5,285,4505
2024-01-24,0,2,43,1,17142,146,64,47,190,822,18411
2024-01-24,0,2,24,1,1948,46,209,0,0,38,2241
2024-01-24,0,2,10,0,63548,1680,1994,1229,1185,3607,73243
2024-01-24,0,2,10,1,6763,134,77,54,197,464,7689
2024-01-24,0,2,18,0,60855,4821,6157,5467,11734,2893,91927
2024-01-24,0,2,45,0,22277,976,2542,4006,5619,658,36078
2024-01-24,0,2,34,0,45437,1556,1783,833,1727,2030,53366
2024-01-24,0,2,28,0,67151,1638,1186,894,926,4273,76068
2024-01-24,0,2,37,0,12089,647,644,2055,5298,1123,21856
2024-01-24,0,2,48,0,61123,3244,2174,2325,4633,4025,77524
2024-01-24,0,2,1,0,87741,3023,6278,6445,9428,2144,115059
2024-01-24,0,2,49,0,70850,4510,2468,3839,3097,4237,89001
2024-01-24,0,2,46,0,6106,401,432,601,1268,237,9045
2024-01-24,0,2,11,0,108933,3916,3432,2841,2928,6322,128372
2024-01-24,0,2,2,0,83831,3319,2429,3922,7418,3352,104271
2024-01-24,1,1,0,0,161096,7896,29674,25150,7025,21108,251949
2024-01-24,1,1,0,1,36804,1455,3384,2556,1288,5495,50982
2024-01-24,1,1,8,0,5909,261,752,1098,390,852,9262
2024-01-24,1,1,8,1,2903,42,37,65,38,26,3111
2024-01-24,1,1,26,1,8413,112,276,301,302,1133,10537
2024-01-24,1,1,44,0,6098,400,738,489,206,1076,9007
2024-01-24,1,1,44,1,413,10,6,3,1,66,499
2024-01-24,1,1,42,1,13267,402,592,251,628,875,16015
2024-01-24,1,1,43,1,4511,145,255,261,70,670,5912
2024-01-24,1,1,24,1,1883,52,206,0,0,47,2188
2024-01-24,1,1,10,0,4287,153,349,211,48,571,5619
2024-01-24,1,1,10,1,377,12,10,8,5,70,482
2024-01-24,1,1,18,0,3485,285,1639,1095,364,464,7332
2024-01-24,1,1,45,0,525,30,181,189,62,41,1028
2024-01-24,1,1,34,0,1638,71,219,200,54,227,2409
2024-01-24,1,1,28,0,4470,132,276,196,71,644,5789
2024-01-24,1,1,37,0,1117,90,551,714,228,207,2907
2024-01-24,1,1,48,0,1480,111,414,279,71,208,2563
2024-01-24,1,1,1,0,2019,90,508,439,134,177,3367
2024-01-24,1,1,49,0,1250,80,245,161,29,245,2010
2024-01-24,1,1,46,0,287,14,88,59,16,36,500
2024-01-24,1,1,11,0,8931,364,1107,872,274,1197,12745
2024-01-24,1,1,2,0,4994,220,719,485,159,601,7178
2024-01-24,1,2,0,0,2003528,82680,89148,82011,142289,99071,2498727
2024-01-24,1,2,0,1,540646,15938,12595,10046,15547,31420,626192
2024-01-24,1,2,27,1,38640,316,189,204,155,2623,42127
2024-01-24,1,2,8,0,61152,1395,1654,1658,7290,3590,76739
2024-01-24,1,2,8,1,2398,28,13,0,13,123,2575
2024-01-24,1,2,26,1,15718,154,129,15,47,1850,17913
2024-01-24,1,2,44,0,88004,3643,2209,2281,5658,6869,108664
2024-01-24,1,2,44,1,5348,53,142,20,5,408,5976
2024-01-24,1,2,43,1,73913,1470,647,745,1434,3905,82114
2024-01-24,1,2,10,0,63594,1655,1957,1194,1159,3569,73128
2024-01-24,1,2,10,1,6098,130,74,50,119,410,6881
2024-01-24,1,2,18,0,61838,4856,6039,5415,11587,3011,92746
2024-01-24,1,2,45,0,22175,936,2534,3872,5782,650,35949
2024-01-24,1,2,34,0,45410,1523,1786,830,1747,2014,53310
2024-01-24,1,2,28,0,66505,1744,1270,877,803,4384,75583
2024-01-24,1,2,37,0,11725,664,640,1915,6069,1096,22109
2024-01-24,1,2,48,0,61270,3264,2147,2325,4675,3992,77673
2024-01-24,1,2,1,0,85142,2834,5995,6074,9203,2101,111349
2024-01-24,1,2,49,0,70238,4498,2523,3882,3057,4203,88401
2024-01-24,1,2,46,0,6075,399,443,603,1272,247,9039
2024-01-24,1,2,11,0,106071,3764,3406,2840,2862,6158,125101
2024-01-24,1,2,2,0,84404,3385,2474,3992,7405,3408,105068
2024-01-23,0,1,0,0,149568,7490,28597,24558,7791,1992,219996
2024-01-23,0,1,0,1,34426,1473,3197,2372,1059,4957,47484
2024-01-23,0,1,8,0,7178,211,938,818,648,43,9836
2024-01-23,0,1,8,1,2769,0,83,29,24,21,2926
2024-01-23,0,1,26,1,6053,146,275,232,152,795,7653
2024-01-23,0,1,44,0,3876,293,611,412,207,754,6153
2024-01-23,0,1,44,1,294,7,9,0,0,52,362
2024-01-23,0,1,42,1,14215,438,699,290,619,934,17195
2024-01-23,0,1,43,1,912,18,26,22,22,18,1018
2024-01-23,0,1,10,0,4392,152,360,228,41,51,5224
2024-01-23,0,1,10,1,373,16,14,17,8,74,502
2024-01-23,0,1,18,0,3975,243,1282,1183,434,32,7149
2024-01-23,0,1,45,0,445,19,205,245,43,36,993
2024-01-23,0,1,34,0,1639,57,183,224,60,19,2182
2024-01-23,0,1,28,0,3522,97,189,119,39,388,4354
2024-01-23,0,1,37,0,1145,91,506,1062,241,37,3082
2024-01-23,0,1,48,0,1044,128,450,256,59,161,2098
2024-01-23,0,1,1,0,1951,145,433,512,132,22,3195
2024-01-23,0,1,49,0,1082,64,211,168,33,13,1571
2024-01-23,0,1,46,0,228,9,94,70,25,37,463
2024-01-23,0,1,11,0,8055,285,1011,616,186,310,10463
2024-01-23,0,1,2,0,4834,217,557,423,129,53,6213
2024-01-23,0,2,0,0,1949104,81938,86690,84024,134969,94660,2431385
2024-01-23,0,2,0,1,518617,15968,12412,10105,15207,29953,602262
2024-01-23,0,2,27,1,36525,307,165,233,208,2454,39892
2024-01-23,0,2,8,0,63102,1432,1723,1685,8487,3663,80092
2024-01-23,0,2,8,1,2110,25,11,5,13,90,2254
2024-01-23,0,2,26,1,17903,204,125,12,35,2186,20465
2024-01-23,0,2,44,0,88390,3733,2296,2262,5488,6860,109029
2024-01-23,0,2,44,1,4054,30,121,17,3,300,4525
2024-01-23,0,2,43,1,16855,168,70,51,167,849,18160
2024-01-23,0,2,24,1,1651,59,181,0,0,43,1934
2024-01-23,0,2,10,0,62615,1712,2020,1206,1185,3478,72216
2024-01-23,0,2,10,1,6598,127,93,85,227,458,7588
2024-01-23,0,2,18,0,60652,4992,6185,5685,11562,2894,91970
2024-01-23,0,2,45,0,22772,1003,2557,3982,5548,630,36492
2024-01-23,0,2,34,0,44450,1540,1770,803,1743,1951,52257
2024-01-23,0,2,28,0,57814,1387,1014,742,797,3782,65536
2024-01-23,0,2,37,0,12355,693,644,2031,4723,1072,21518
2024-01-23,0,2,48,0,58536,3339,2308,2193,4489,3916,74781
2024-01-23,0,2,1,0,82426,3090,6315,6314,9812,2065,110022
2024-01-23,0,2,49,0,67208,4517,2459,3939,2920,4024,85067
2024-01-23,0,2,46,0,6152,417,413,635,1453,220,9290
2024-01-23,0,2,11,0,105124,3826,3524,2760,3002,6080,124316
2024-01-23,0,2,2,0,82870,3421,2478,4057,8062,3254,104142
2024-01-23,1,1,0,0,158141,7959,30232,26125,7346,20864,250667
2024-01-23,1,1,0,1,36116,1510,3568,2681,1270,5144,50289
2024-01-23,1,1,8,0,6063,207,818,1078,409,880,9455
2024-01-23,1,1,8,1,2935,43,48,32,31,33,3122
2024-01-23,1,1,26,1,8114,125,284,328,231,1139,10221
2024-01-23,1,1,44,0,6030,423,810,519,225,1062,9069
2024-01-23,1,1,44,1,355,4,1,1,0,69,430
2024-01-23,1,1,42,1,12851,418,682,268,636,849,15704
2024-01-23,1,1,43,1,4263,123,270,234,98,619,5607
2024-01-23,1,1,24,1,1992,52,199,0,0,42,2285
2024-01-23,1,1,10,0,4400,153,382,215,38,561,5749
2024-01-23,1,1,10,1,371,24,10,23,2,77,507
2024-01-23,1,1,18,0,3543,303,1681,1124,349,405,7405
2024-01-23,1,1,45,0,556,29,165,238,46,39,1073
2024-01-23,1,1,34,0,1663,60,207,218,50,209,2407
2024-01-23,1,1,28,0,4136,110,254,166,50,694,5410
2024-01-23,1,1,37,0,1097,78,516,712,277,239,2919
2024-01-23,1,1,48,0,1499,109,456,233,74,199,2570
2024-01-23,1,1,1,0,2170,97,483,488,159,208,3605
2024-01-23,1,1,49,0,1215,74,242,191,45,209,1976
2024-01-23,1,1,46,0,274,9,71,70,25,32,481
2024-01-23,1,1,11,0,8077,338,1121,727,226,1174,11663
2024-01-23,1,1,2,0,4886,189,715,516,134,630,7070
2024-01-23,1,2,0,0,1965966,83641,89944,84773,142480,96386,2463190
2024-01-23,1,2,0,1,535987,16253,12852,10725,15704,31011,622532
2024-01-23,1,2,27,1,38255,313,186,275,230,2614,41873
2024-01-23,1,2,8,0,61023,1454,1663,1603,7453,3617,76813
2024-01-23,1,2,8,1,2468,29,11,5,27,116,2656
2024-01-23,1,2,26,1,15809,165,119,17,47,1822,17979
2024-01-23,1,2,44,0,86212,3700,2223,2172,5463,6751,106521
2024-01-23,1,2,44,1,5244,56,137,19,6,350,5812
2024-01-23,1,2,43,1,73042,1472,621,770,1263,3955,81123
2024-01-23,1,2,10,0,63271,1664,1987,1176,1186,3489,72773
2024-01-23,1,2,10,1,6130,154,82,79,137,435,7017
2024-01-23,1,2,18,0,61758,5042,5982,5515,11391,2934,92622
2024-01-23,1,2,45,0,22677,984,2532,3943,5689,624,36449
2024-01-23,1,2,34,0,44777,1551,1774,797,1754,1918,52571
2024-01-23,1,2,28,0,57095,1420,1035,695,737,3801,64783
2024-01-23,1,2,37,0,12142,683,634,1901,5597,1061,22018
2024-01-23,1,2,48,0,58905,3346,2365,2175,4527,3966,75284
2024-01-23,1,2,1,0,81614,2985,6165,5888,9621,2033,108306
2024-01-23,1,2,49,0,66611,4512,2504,3954,2889,4057,84527
2024-01-23,1,2,46,0,6192,403,405,608,1404,229,9241
2024-01-23,1,2,11,0,102211,3745,3498,2691,2948,5902,120995
2024-01-23,1,2,2,0,83712,3509,2518,4114,8108,3391,105352
2024-01-25,0,1,0,0,166822,7902,30145,25453,7916,2169,240407
2024-01-25,0,1,0,1,36355,1581,3363,2630,1144,5359,50432
2024-01-25,0,1,8,0,7244,249,909,833,702,40,9977
2024-01-25,0,1,8,1,2748,0,77,96,27,21,2969
2024-01-25,0,1,26,1,6260,128,271,324,228,806,8017
2024-01-25,0,1,44,0,4134,323,664,443,237,797,6598
2024-01-25,0,1,44,1,324,9,13,3,0,66,415
2024-01-25,0,1,42,1,15016,441,681,369,781,1003,18291
2024-01-25,0,1,43,1,1072,17,22,32,20,18,1181
2024-01-25,0,1,10,0,4519,151,320,204,40,44,5278
2024-01-25,0,1,10,1,423,22,13,41,5,70,574
2024-01-25,0,1,18,0,4214,248,1217,1145,381,33,7238
2024-01-25,0,1,45,0,443,24,194,199,49,26,935
2024-01-25,0,1,34,0,1784,68,168,307,52,17,2396
2024-01-25,0,1,28,0,4461,136,276,180,51,395,5499
2024-01-25,0,1,37,0,1193,95,561,1080,230,24,3183
2024-01-25,0,1,48,0,1080,147,452,237,55,167,2138
2024-01-25,0,1,1,0,2467,188,504,476,169,13,3817
2024-01-25,0,1,49,0,1153,79,254,169,14,10,1679
2024-01-25,0,1,46,0,282,14,88,80,17,36,517
2024-01-25,0,1,11,0,9130,333,959,803,241,378,11844
2024-01-25,0,1,2,0,5065,239,603,506,99,74,6586
2024-01-25,0,2,0,0,2083720,83283,88570,82244,143957,100323,2582097
2024-01-25,0,2,0,1,535454,16388,12665,10481,16453,31105,622546
2024-01-25,0,2,27,1,36867,324,192,178,187,2515,40263
2024-01-25,0,2,8,0,66244,1429,1759,1810,9276,3663,84181
2024-01-25,0,2,8,1,1974,14,21,2,15,107,2133
2024-01-25,0,2,26,1,18084,180,140,12,44,2236,20696
2024-01-25,0,2,44,0,92790,3701,2278,2726,6777,7246,115518
2024-01-25,0,2,44,1,4199,42,143,18,4,306,4712
2024-01-25,0,2,43,1,17921,166,71,50,181,888,19277
2024-01-25,0,2,24,1,1984,43,204,0,0,45,2276
2024-01-25,0,2,10,0,68329,1788,2021,1234,1227,3669,78268
2024-01-25,0,2,10,1,6976,128,96,200,242,489,8131
2024-01-25,0,2,18,0,63598,5092,6238,5803,11545,3082,95358
2024-01-25,0,2,45,0,25148,973,2604,4021,5715,745,39206
2024-01-25,0,2,34,0,48843,1593,1916,898,2154,1957,57361
2024-01-25,0,2,28,0,68363,1641,1215,904,952,4407,77482
2024-01-25,0,2,37,0,12135,705,601,2091,5103,1093,21728
2024-01-25,0,2,48,0,62508,3382,2258,2251,4470,4106,78975
2024-01-25,0,2,1,0,101273,3411,6720,6640,10033,2533,130610
2024-01-25,0,2,49,0,74994,4547,2645,3984,3250,4515,93935
2024-01-25,0,2,46,0,6814,409,429,640,1530,229,10051
2024-01-25,0,2,11,0,113399,3956,3633,3265,3194,6529,133976
2024-01-25,0,2,2,0,86209,3358,2557,4045,7359,3545,107073
2024-01-25,1,1,0,0,173818,8305,30907,25956,7709,22613,269308
2024-01-25,1,1,0,1,38313,1545,3663,2986,1252,5584,53343
2024-01-25,1,1,8,0,6120,259,780,1114,399,844,9516
2024-01-25,1,1,8,1,3082,30,51,90,19,27,3299
2024-01-25,1,1,26,1,8396,100,292,428,268,1174,10658
2024-01-25,1,1,44,0,6517,444,827,557,248,1117,9710
2024-01-25,1,1,44,1,439,5,5,3,0,74,526
2024-01-25,1,1,42,1,13913,459,654,343,827,868,17064
2024-01-25,1,1,43,1,4796,142,301,287,90,675,6291
2024-01-25,1,1,24,1,2133,40,213,0,0,47,2433
2024-01-25,1,1,10,0,4365,133,382,211,37,570,5698
2024-01-25,1,1,10,1,417,30,11,40,4,72,574
2024-01-25,1,1,18,0,3708,314,1608,1088,375,444,7537
2024-01-25,1,1,45,0,580,23,189,223,53,45,1113
2024-01-25,1,1,34,0,1722,69,212,194,42,233,2472
2024-01-25,1,1,28,0,4550,143,278,179,61,659,5870
2024-01-25,1,1,37,0,1127,78,570,720,223,209,2927
2024-01-25,1,1,48,0,1638,128,479,237,95,208,2785
2024-01-25,1,1,1,0,2345,114,525,452,137,219,3792
2024-01-25,1,1,49,0,1301,88,272,225,30,233,2149
2024-01-25,1,1,46,0,298,15,81,55,19,40,508
2024-01-25,1,1,11,0,9345,379,1132,861,251,1304,13272
2024-01-25,1,1,2,0,5462,205,731,566,156,640,7760
2024-01-25,1,2,0,0,2109022,85062,92393,83293,152445,102627,2624842
2024-01-25,1,2,0,1,554350,16453,13120,11256,17001,32159,644339
2024-01-25,1,2,27,1,38887,349,214,228,229,2689,42596
2024-01-25,1,2,8,0,63926,1443,1712,1701,7889,3545,80216
2024-01-25,1,2,8,1,2409,26,14,2,29,141,2621
2024-01-25,1,2,26,1,15833,174,128,14,47,1870,18066
2024-01-25,1,2,44,0,90365,3644,2200,2637,6756,7070,112672
2024-01-25,1,2,44,1,5548,73,145,17,10,350,6143
2024-01-25,1,2,43,1,77306,1542,646,764,1480,4091,85829
2024-01-25,1,2,10,0,67371,1770,1988,1204,1216,3662,77211
2024-01-25,1,2,10,1,6434,143,89,197,137,472,7472
2024-01-25,1,2,18,0,65066,5112,6103,5633,11404,3195,96513
2024-01-25,1,2,45,0,24916,962,2575,3869,5758,744,38824
2024-01-25,1,2,34,0,48875,1563,1893,862,2214,1987,57394
2024-01-25,1,2,28,0,67362,1661,1278,856,833,4485,76475
2024-01-25,1,2,37,0,11797,713,617,1982,5750,1074,21933
2024-01-25,1,2,48,0,62644,3410,2235,2200,4456,4133,79078
2024-01-25,1,2,1,0,97328,3164,6447,6287,9855,2390,125471
2024-01-25,1,2,49,0,74109,4552,2669,3993,3236,4514,93073
2024-01-25,1,2,46,0,6865,411,435,635,1499,241,10086
2024-01-25,1,2,11,0,110993,3875,3587,3172,3170,6314,131111
2024-01-25,1,2,2,0,86742,3441,2590,4062,7439,3556,107830
2024-01-28,0,1,0,0,181198,2005,5179,5207,1150,1523,196262
2024-01-28,0,1,0,1,35551,439,859,584,218,4670,42321
2024-01-28,0,1,8,0,8473,46,126,162,167,40,9014
2024-01-28,0,1,8,1,9409,0,50,5,5,25,9494
2024-01-28,0,1,26,1,5126,15,38,17,11,500,5707
2024-01-28,0,1,44,0,4086,73,113,81,18,614,4985
2024-01-28,0,1,44,1,180,1,0,0,0,21,202
2024-01-28,0,1,42,1,8829,62,183,37,99,504,9714
2024-01-28,0,1,43,1,672,3,3,5,15,3,701
2024-01-28,0,1,10,0,5655,92,103,60,8,29,5947
2024-01-28,0,1,10,1,219,1,3,3,0,37,263
2024-01-28,0,1,18,0,4488,46,197,157,61,16,4965
2024-01-28,0,1,45,0,523,14,28,59,10,53,687
2024-01-28,0,1,34,0,2114,19,40,46,1,13,2233
2024-01-28,0,1,28,0,3660,31,53,33,8,324,4109
2024-01-28,0,1,37,0,1083,10,73,148,41,37,1392
2024-01-28,0,1,48,0,613,20,25,17,8,107,790
2024-01-28,0,1,1,0,2613,40,107,68,26,10,2864
2024-01-28,0,1,49,0,845,10,48,36,2,5,946
