Date,Price,Market_Cap
2020-02-28,0.236176043,10372076911
2020-02-29,0.237176113,10383454661
2020-03-01,0.230371505,10085552216
2020-03-02,0.229177069,10025695675
2020-03-03,0.239350654,10478654993
2020-03-04,0.234579121,10269759591
2020-03-05,0.234636682,10272279568
2020-03-06,0.237998856,10432581065
2020-03-07,0.243867604,10685792781
2020-03-08,0.237092151,10388905930
2020-03-09,0.203846117,8932130947
2020-03-10,0.208822195,9150172778
2020-03-11,0.211528595,9268761808
2020-03-12,0.209855575,9174518396
2020-03-13,0.137829599,6028784807
2020-03-14,0.157933203,6828007205
2020-03-15,0.147404494,6450069989
2020-03-16,0.153646511,6732484160
2020-03-17,0.142336104,6240388468
2020-03-18,0.148554964,6533184466
2020-03-19,0.146861448,6436304691
2020-03-20,0.163013764,7154342167
2020-03-21,0.15786542,6932408770
2020-03-22,0.157238892,6893765822
2020-03-23,0.150664185,6610426079
2020-03-24,0.158182239,6935124634
2020-03-25,0.162326488,7127137924
2020-03-26,0.161694511,7106446510
2020-03-27,0.174143881,7645994669
2020-03-28,0.174147435,7646150710
2020-03-29,0.176850141,7760076486
2020-03-30,0.164477017,7221559455
2020-03-31,0.170938439,7516283687
2020-04-01,0.173925641,7641538582
2020-04-02,0.175083891,7634756565
2020-04-03,0.178158151,7796534797
2020-04-04,0.179038789,7866188148
2020-04-05,0.180023095,7901465589
2020-04-06,0.178101526,7825008838
2020-04-07,0.194715076,8563367776
2020-04-08,0.192698795,8473684262
2020-04-09,0.20004763,8812426646
2020-04-10,0.198069418,8710888249
2020-04-11,0.188428737,8286901073
2020-04-12,0.188585661,8293802412
2020-04-13,0.187934185,8265151211
2020-04-14,0.188272368,8299611708
2020-04-15,0.186108887,8202409955
2020-04-16,0.181698014,8011761733
2020-04-17,0.188565848,8313796758
2020-04-18,0.188904227,8333268489
2020-04-19,0.194105525,8564164035
2020-04-20,0.189848545,8376547768
2020-04-21,0.183302691,8086477706
2020-04-22,0.183133461,8074284896
2020-04-23,0.187689519,8275159765
2020-04-24,0.190118445,8382250198
2020-04-25,0.192381688,8482035724
2020-04-26,0.19442201,8571317097
2020-04-27,0.19693094,8682610511
2020-04-28,0.197893049,8729627019
2020-04-29,0.213364626,9405727837
2020-04-30,0.226028617,9970767178
2020-05-01,0.213100498,9449611235
2020-05-02,0.217639424,9616759489
2020-05-03,0.222927811,9833981774
2020-05-04,0.219399637,9678343976
2020-05-05,0.218335532,9590628119
2020-05-06,0.216658675,9557432319
2020-05-07,0.213168596,9538926054
2020-05-08,0.219356856,9676456757
2020-05-09,0.218171259,9652873649
2020-05-10,0.216236743,9545970574
2020-05-11,0.200870332,8860901078
2020-05-12,0.19388791,8552948875
2020-05-13,0.197123255,8693754579
2020-05-14,0.201803117,8892830321
2020-05-15,0.203391216,8971968256
2020-05-16,0.198476793,8755377616
2020-05-17,0.200685036,8852789501
2020-05-18,0.200663912,8860387827
2020-05-19,0.204639348,9011434283
2020-05-20,0.20474145,9031729492
2020-05-21,0.201871006,8905106035
2020-05-22,0.195012166,8602543016
2020-05-23,0.199608869,8816681088
2020-05-24,0.197549279,8714462345
2020-05-25,0.194190363,8586301008
2020-05-26,0.196854872,8682758874
2020-05-27,0.194134598,8567002550
2020-05-28,0.197201758,8699660783
2020-05-29,0.200796898,8857724066
2020-05-30,0.197905029,8731198880
2020-05-31,0.205774829,9100788487
2020-06-01,0.20326871,8966762755
2020-06-02,0.21087235,9302180984
2020-06-03,0.203285879,8967520117
2020-06-04,0.203624703,8982880358
2020-06-05,0.204849845,9036511118
2020-06-06,0.203138548,8983729851
2020-06-07,0.203209597,8959322858
2020-06-08,0.202931895,8950315642
2020-06-09,0.204053656,9001388939
2020-06-10,0.201269147,8878556339
2020-06-11,0.202800053,8946088934
2020-06-12,0.190110492,8386316204
2020-06-13,0.193411718,8531942726
2020-06-14,0.192781294,8528927629
2020-06-15,0.190385651,8426050743
2020-06-16,0.192107679,8520123142
2020-06-17,0.191128031,8470921493
2020-06-18,0.193172155,8577386519
2020-06-19,0.19041682,8445132213
2020-06-20,0.187221785,8313481454
2020-06-21,0.188675383,8365620576
2020-06-22,0.185409959,8223074114
2020-06-23,0.19003525,8440336061
2020-06-24,0.188292371,8350911268
2020-06-25,0.18392973,8157424802
2020-06-26,0.183523655,8174313656
2020-06-27,0.182779713,8147773073
2020-06-28,0.175894291,7834494706
2020-06-29,0.176998546,7893165939
2020-06-30,0.177597207,7910841789
2020-07-01,0.175700514,7825863681
2020-07-02,0.176739828,7876682375
2020-07-03,0.175210258,7804027232
2020-07-04,0.176029672,7844409346
2020-07-05,0.177761459,7927764847
2020-07-06,0.177184964,7886205457
2020-07-07,0.188389132,8382624840
2020-07-08,0.184824839,8221452519
2020-07-09,0.204336099,9112910281
2020-07-10,0.202368561,9043230527
2020-07-11,0.198789031,8893727516
2020-07-12,0.201416195,9013255811
2020-07-13,0.200846904,8966264524
2020-07-14,0.198606468,8890650611
2020-07-15,0.198871492,8915032188
2020-07-16,0.197230021,8838298047
2020-07-17,0.194046403,8697735762
2020-07-18,0.194267766,8705421339
2020-07-19,0.199470763,8938710463
2020-07-20,0.199522932,8937948632
2020-07-21,0.194670028,8723579266
2020-07-22,0.199050217,8912758867
2020-07-23,0.203437641,9117327614
2020-07-24,0.208186953,9317240501
2020-07-25,0.204296623,9164825017
2020-07-26,0.214261616,9607904717
2020-07-27,0.21528331,9655192377
2020-07-28,0.223876321,10031095203
2020-07-29,0.229956439,10311201250
2020-07-30,0.242696552,10884642645
2020-07-31,0.244358843,11025956249
2020-08-01,0.259232656,11629863144
2020-08-02,0.291301848,13102382209
2020-08-03,0.28630975,12840645689
2020-08-04,0.3100927,13884633782
2020-08-05,0.300684425,13462388684
2020-08-06,0.302382265,13565668791
2020-08-07,0.303367008,13609846977
2020-08-08,0.293897668,13200238136
2020-08-09,0.293886304,13179779924
2020-08-10,0.287760963,12903150358
2020-08-11,0.294188896,13205041144
2020-08-12,0.283982867,12779443009
2020-08-13,0.282390206,12671000195
2020-08-14,0.294333644,13198440486
2020-08-15,0.29954662,13455250546
2020-08-16,0.299311136,13435515077
2020-08-17,0.303292348,13623503827
2020-08-18,0.314629753,14132765559
2020-08-19,0.302976298,13616539461
2020-08-20,0.290126697,13039045108
2020-08-21,0.292252578,13121088346
2020-08-22,0.279180631,12559855813
2020-08-23,0.285438936,12828364997
2020-08-24,0.285106795,12847345400
2020-08-25,0.288988946,12990310946
2020-08-26,0.277714277,12481198829
2020-08-27,0.276510908,12444058390
2020-08-28,0.264312957,11892725357
2020-08-29,0.271351629,12209429474
2020-08-30,0.274304441,12327872181
2020-08-31,0.282310665,12698936383
2020-09-01,0.282433203,12734844410
2020-09-02,0.294618825,13354060729
2020-09-03,0.275095112,12382372183
2020-09-04,0.24528634,11065297519
2020-09-05,0.255498896,11509605205
2020-09-06,0.237124699,10673276821
2020-09-07,0.239486998,10779606840
2020-09-08,0.24192539,10890870593
2020-09-09,0.236445282,10612102851
2020-09-10,0.239116607,10762935066
2020-09-11,0.243001085,10937780219
2020-09-12,0.242455955,10913243278
2020-09-13,0.246245704,11065127814
2020-09-14,0.242322885,10882899643
2020-09-15,0.246197241,11089299566
2020-09-16,0.243033857,10924989831
2020-09-17,0.247216812,11135223432
2020-09-18,0.251880794,11385313831
2020-09-19,0.250086162,11264465646
2020-09-20,0.251887673,11350057026
2020-09-21,0.246396338,11108885769
2020-09-22,0.231656575,10487928993
2020-09-23,0.233162882,10492066944
2020-09-24,0.220603416,9962004556
2020-09-25,0.232699433,10494131136
2020-09-26,0.241207249,10889835409
2020-09-27,0.24148169,10890187789
2020-09-28,0.242234826,10923070032
2020-09-29,0.24170088,10909450365
2020-09-30,0.242843791,10971187241
2020-10-01,0.241344831,10899063751
2020-10-02,0.238347287,10764337319
2020-10-03,0.234059317,10556863498
2020-10-04,0.232808588,10514196299
2020-10-05,0.247984739,11199587835
2020-10-06,0.250219733,11307554312
2020-10-07,0.245379894,11084643136
2020-10-08,0.248287406,11218818701
2020-10-09,0.25102429,11334024210
2020-10-10,0.253206847,11430599247
2020-10-11,0.254194988,11480057650
2020-10-12,0.255164855,11528592963
2020-10-13,0.256008896,11547933260
2020-10-14,0.256015649,11579458886
2020-10-15,0.24960292,11289545967
2020-10-16,0.245660604,11112767380
2020-10-17,0.240084842,10874858494
2020-10-18,0.240894565,10900012047
2020-10-19,0.242314979,10954294383
2020-10-20,0.246074104,11127972262
2020-10-21,0.243488682,11010364586
2020-10-22,0.250741431,11329214560
2020-10-23,0.256506882,11608695449
2020-10-24,0.254595759,11528694805
2020-10-25,0.256076921,11583185134
2020-10-26,0.252874152,11437584759
2020-10-27,0.248573218,11251937998
2020-10-28,0.252612672,11442642258
2020-10-29,0.246150213,11130573950
2020-10-30,0.242286893,10984724882
2020-10-31,0.238613862,10810777275
2020-11-01,0.23964968,10856481131
2020-11-02,0.23959737,10850086645
2020-11-03,0.235407129,10658907925
2020-11-04,0.239450682,10825564613
2020-11-05,0.237314967,10743521738
2020-11-06,0.245512172,11124604143
2020-11-07,0.257905099,11704359403
2020-11-08,0.248952417,11317038199
2020-11-09,0.253682661,11505066440
2020-11-10,0.250741882,11352430154
2020-11-11,0.253589716,11490781190
2020-11-12,0.255807814,11581743652
2020-11-13,0.254477402,11568349654
2020-11-14,0.26488474,11967905202
2020-11-15,0.26855017,12168486549
2020-11-16,0.269745091,12225964205
2020-11-17,0.287243705,13020227238
2020-11-18,0.302130742,13699226053
2020-11-19,0.29414452,13333028439
2020-11-20,0.302960225,13688238714
2020-11-21,0.32776017,14856763848
2020-11-22,0.460545865,20875694424
2020-11-23,0.444099548,20263167572
2020-11-24,0.612058057,27755744127
2020-11-25,0.691961642,31379229574
2020-11-26,0.632700407,28365023767
2020-11-27,0.530877539,24167249536
2020-11-28,0.558881161,25290590707
2020-11-29,0.624039059,28482039222
2020-11-30,0.605438616,27374753041
2020-12-01,0.664123817,30191107729
2020-12-02,0.614382106,27852580173
2020-12-03,0.632016927,28652042371
2020-12-04,0.629754707,28523422427
2020-12-05,0.558569239,25322343137
2020-12-06,0.583574828,26383914795
2020-12-07,0.618865447,28055829285
2020-12-08,0.608698411,27593689254
2020-12-09,0.560184807,25538249073
2020-12-10,0.583543024,26432126585
2020-12-11,0.574663187,26129930568
2020-12-12,0.550089772,24942199061
2020-12-13,0.505062385,22932137900
2020-12-14,0.510716061,23188566647
2020-12-15,0.497590454,22614178550
2020-12-16,0.469022314,21274488733
2020-12-17,0.567206057,25131003383
2020-12-18,0.575935088,26149773219
2020-12-19,0.583470395,26367897241
2020-12-20,0.579157528,26296084999
2020-12-21,0.560065819,25235008585
2020-12-22,0.517176019,23545991367
2020-12-23,0.451320594,20501594829
2020-12-24,0.26050698,12163610690
2020-12-25,0.344804122,16602939796
2020-12-26,0.31808442,14088171756
2020-12-27,0.295383344,13418021943
2020-12-28,0.284147244,13068762432
2020-12-29,0.246134434,11125026066
2020-12-30,0.221407433,10057607712
2020-12-31,0.212069755,9633436314
2021-01-01,0.220534516,9986921049
2021-01-02,0.237436835,10785755953
2021-01-03,0.221869983,10066602633
2021-01-04,0.225636696,10455111151
2021-01-05,0.234618474,10578255930
2021-01-06,0.226699026,10299283152
2021-01-07,0.252385155,11458017062
2021-01-08,0.325398713,14783360785
2021-01-09,0.321521917,14620012703
2021-01-10,0.329168524,14981088875
2021-01-11,0.31868718,14491113587
2021-01-12,0.290345257,13238979457
2021-01-13,0.293569888,13344731547
2021-01-14,0.30649992,13957393308
2021-01-15,0.295976956,13478198579
2021-01-16,0.280336803,12758648527
2021-01-17,0.280208767,12752821363
2021-01-18,0.277045922,12608874407
2021-01-19,0.284637176,12954366484
2021-01-20,0.294511148,13433997246
2021-01-21,0.296277847,13484155008
2021-01-22,0.269192956,12251471331
2021-01-23,0.273186471,12348108563
2021-01-24,0.271427594,12353173876
2021-01-25,0.273591882,12456245393
2021-01-26,0.26866963,12239551032
2021-01-27,0.268555526,12218188876
2021-01-28,0.251897929,11407608804
2021-01-29,0.263578767,12118698622
2021-01-30,0.282143163,12853353143
2021-01-31,0.43085343,19215011545
2021-02-01,0.491647806,22460670801
2021-02-02,0.370423805,16887446178
2021-02-03,0.369271644,17039497522
2021-02-04,0.39489145,17945935421
2021-02-05,0.44783121,20405940225
2021-02-06,0.450900561,20535328839
2021-02-07,0.441977339,20205229009
2021-02-08,0.418858525,19158415883
2021-02-09,0.453571946,20468514863
2021-02-10,0.472523579,21583065337
2021-02-11,0.503504544,22982765730
2021-02-12,0.525723076,23856145164
2021-02-13,0.610721106,27960966908
2021-02-14,0.629917579,28721338583
2021-02-15,0.593053234,27087614068
2021-02-16,0.547923341,25026313242
2021-02-17,0.522353466,23858413182
2021-02-18,0.536485018,24600084027
2021-02-19,0.534009278,24401068321
2021-02-20,0.570529085,26073015136
2021-02-21,0.517678551,23657760930
2021-02-22,0.550907165,25191390487
2021-02-23,0.575937073,26315783830
2021-02-24,0.47300452,21616170567
2021-02-25,0.471613786,21552614419
2021-02-26,0.432279333,19755041199
2021-02-27,0.430094227,19740260346
2021-02-28,0.443093586,20027896981
2021-03-01,0.413828114,18911825797
2021-03-02,0.44788571,20552651911
2021-03-03,0.437206436,20062243305
2021-03-04,0.450648299,20695029439
2021-03-05,0.483264681,22099684136
2021-03-06,0.459049772,20924229173
2021-03-07,0.463973811,21217513031
2021-03-08,0.467162397,21346485941
2021-03-09,0.475372981,21854816056
2021-03-10,0.486236922,22264238441
2021-03-11,0.46290612,21262253816
2021-03-12,0.453386556,20746293012
2021-03-13,0.440443771,20167421888
2021-03-14,0.460946468,21131015891
2021-03-15,0.443073461,20362356692
2021-03-16,0.437333565,20046575705
2021-03-17,0.461083764,21256330226
2021-03-18,0.473532704,21705878435
2021-03-19,0.472361931,21683764044
2021-03-20,0.468739976,21486188494
2021-03-21,0.527577791,24299248758
2021-03-22,0.518805666,23912350892
2021-03-23,0.54667155,25443377645
2021-03-24,0.553931609,25328216011
2021-03-25,0.486416043,22421022551
2021-03-26,0.511426057,23454220010
2021-03-27,0.567437152,26022913036
2021-03-28,0.547867945,25186564703
2021-03-29,0.550851472,25262286544
2021-03-30,0.565818818,25942283784
2021-03-31,0.566569412,25985680163
2021-04-01,0.573818405,26345850653
2021-04-02,0.570617639,26156246584
2021-04-03,0.604497461,27689105144
2021-04-04,0.57728768,26697487988
2021-04-05,0.633352645,28867765642
2021-04-06,0.907454753,41446009348
2021-04-07,1.097633771,50389991767
2021-04-08,0.922140142,42704151359
2021-04-09,1.050768096,48192343015
2021-04-10,1.024975134,47443263647
2021-04-11,1.371275823,62809519330
2021-04-12,1.351951907,61944875382
2021-04-13,1.46341189,66682095016
2021-04-14,1.787872691,82194439880
2021-04-15,1.837676647,84389055764
2021-04-16,1.757090773,80621962486
2021-04-17,1.569348908,72810668538
2021-04-18,1.548316785,71413494679
2021-04-19,1.410771792,64857860314
2021-04-20,1.314890824,60778792591
2021-04-21,1.377134833,63746186779
2021-04-22,1.306788871,60129127303
2021-04-23,1.173137284,54216823755
2021-04-24,1.166132815,53657136235
2021-04-25,1.052547048,48871830052
2021-04-26,1.034818001,47614962664
2021-04-27,1.360281162,62600752594
2021-04-28,1.401250398,64486175308
2021-04-29,1.362275694,62692541827
2021-04-30,1.397807353,64327724818
2021-05-01,1.59210647,73298828829
2021-05-02,1.654117964,76025679530
2021-05-03,1.561172381,71701291962
2021-05-04,1.557216044,71679793845
2021-05-05,1.387454801,64259873895
2021-05-06,1.614022856,74138782427
2021-05-07,1.602277927,73754025260
2021-05-08,1.58340405,72785522492
2021-05-09,1.564614436,72020347234
2021-05-10,1.533175765,70558561783
2021-05-11,1.399743757,64451974677
2021-05-12,1.476666063,67993904756
2021-05-13,1.287070995,61123682935
2021-05-14,1.359471149,62597600197
2021-05-15,1.407924291,64571597604
2021-05-16,1.476855373,68002621654
2021-05-17,1.45994109,67223794128
2021-05-18,1.486723515,68590542698
2021-05-19,1.59809375,72852567697
2021-05-20,1.085756541,50091782111
2021-05-21,1.175644064,54238776434
2021-05-22,1.000451192,46156188090
2021-05-23,0.907338693,41860408304
2021-05-24,0.800098165,36912826641
2021-05-25,0.985859022,45475035159
2021-05-26,0.969261269,44725206892
2021-05-27,1.033206893,47675888356
2021-05-28,0.971567156,44831608818
2021-05-29,0.895622032,41327227216
2021-05-30,0.834465962,38784269250
2021-05-31,0.905469979,41726594495
2021-06-01,1.041413136,48054553992
2021-06-02,1.011334463,46674110293
2021-06-03,1.02506453,47256850790
2021-06-04,1.050720462,48491814037
2021-06-05,0.97068479,44809104088
2021-06-06,0.923378311,42302337683
2021-06-07,0.941945875,43471756650
2021-06-08,0.854522321,39437071032
2021-06-09,0.875760197,40450990716
2021-06-10,0.911214403,42088605426
2021-06-11,0.874816308,40461589120
2021-06-12,0.847167567,39130309348
2021-06-13,0.835015636,38569016787
2021-06-14,0.8860265,40925186891
2021-06-15,0.892814125,41253166683
2021-06-16,0.872464326,40312888500
2021-06-17,0.835830649,38620201137
2021-06-18,0.844834908,38819180173
2021-06-19,0.798327067,36932589366
2021-06-20,0.761459551,35221141670
2021-06-21,0.777046325,35815532873
2021-06-22,0.618656745,28871387082
2021-06-23,0.551769362,25450718833
2021-06-24,0.642617679,29694967545
2021-06-25,0.671601221,31057874496
2021-06-26,0.620105198,28700209150
2021-06-27,0.611711687,28325396042
2021-06-28,0.650713201,30171056186
2021-06-29,0.648856394,29942729067
2021-06-30,0.706366184,32605743403
2021-07-01,0.699653277,32268800761
2021-07-02,0.663872459,30647057120
2021-07-03,0.654672577,30215830565
2021-07-04,0.674767692,31138455875
2021-07-05,0.69689951,32159771284
2021-07-06,0.659039991,30453863820
2021-07-07,0.666289999,30723093720
2021-07-08,0.653046031,30147793682
2021-07-09,0.624761065,28843574198
2021-07-10,0.642499197,29681644971
2021-07-11,0.628726461,29048791927
2021-07-12,0.638508427,29486316674
2021-07-13,0.633644879,29247980266
2021-07-14,0.619960587,28670030242
2021-07-15,0.622705216,28779372131
2021-07-16,0.59672552,27694734253
2021-07-17,0.59137254,27201988883
2021-07-18,0.5852642,27109511266
2021-07-19,0.589795582,27175846391
2021-07-20,0.560138361,26075532618
2021-07-21,0.532351454,24615569713
2021-07-22,0.573705581,26445756209
2021-07-23,0.595073848,27517390339
2021-07-24,0.609463204,28196999501
2021-07-25,0.611044643,28269947664
2021-07-26,0.612559173,28326472774
2021-07-27,0.623983789,28868798734
2021-07-28,0.642263128,29723719168
2021-07-29,0.724255088,32852692988
2021-07-30,0.749784496,34826525035
2021-07-31,0.754377594,34956569129
2021-08-01,0.75029645,34822531550
2021-08-02,0.726964938,33490734956
2021-08-03,0.741694319,34349676134
2021-08-04,0.717038407,33218265133
2021-08-05,0.73143679,33994364798
2021-08-06,0.734172413,34143817201
2021-08-07,0.745848079,34633334805
2021-08-08,0.816389978,37894868456
2021-08-09,0.781243184,36263438396
2021-08-10,0.816004957,37583709632
2021-08-11,0.853818039,39514002151
2021-08-12,1.005887255,46598977911
2021-08-13,0.965947117,44736297539
2021-08-14,1.088257366,50454533106
2021-08-15,1.276812362,60003066119
2021-08-16,1.281779875,59584210572
2021-08-17,1.191879907,55864357103
2021-08-18,1.094485571,50803400117
2021-08-19,1.15589725,53716679098
2021-08-20,1.18524895,54568786813
2021-08-21,1.258429472,58384958846
2021-08-22,1.21973819,56683485420
2021-08-23,1.224648765,57001021097
2021-08-24,1.248766863,58032501462
2021-08-25,1.145879361,53731037233
2021-08-26,1.170876777,54461699710
2021-08-27,1.095513385,51253633200
2021-08-28,1.180581195,54816173109
2021-08-29,1.148485587,53420204732
2021-08-30,1.144052585,53214009871
2021-08-31,1.106189235,51552699669
2021-09-01,1.191610434,55449845566
2021-09-02,1.231856849,57176500918
2021-09-03,1.257325513,58518869426
2021-09-04,1.291252384,60097905362
2021-09-05,1.253224915,58328018008
2021-09-06,1.298483264,60369683927
2021-09-07,1.391130447,64681235824
2021-09-08,1.131348061,52560384655
2021-09-09,1.105668928,51742102327
2021-09-10,1.091246191,50955416306
2021-09-11,1.053552697,49040455296
2021-09-12,1.075220931,50064588773
2021-09-13,1.116984261,52198672028
2021-09-14,1.068604149,49713889919
2021-09-15,1.096311313,51112488082
2021-09-16,1.118883927,52164873857
2021-09-17,1.090957634,50840881077
2021-09-18,1.067658258,49776618500
2021-09-19,1.075812716,50095864483
2021-09-20,1.04902166,48976892028
2021-09-21,0.921952346,42739802420
2021-09-22,0.8667769,40536055693
2021-09-23,0.997020246,46525234505
2021-09-24,1.000436281,46670917777
2021-09-25,0.940938993,44406741436
2021-09-26,0.942552962,44234883872
2021-09-27,0.94576734,44610627728
2021-09-28,0.922764763,43056599715
2021-09-29,0.898182777,42026727618
2021-09-30,0.92815986,43276000832
2021-10-01,0.952996641,44546255849
2021-10-02,1.041123216,48635128493
2021-10-03,1.040094969,48624896673
2021-10-04,1.055830711,49365458816
2021-10-05,1.043707236,48793771729
2021-10-06,1.085381038,50742040289
2021-10-07,1.078360929,50510105397
2021-10-08,1.068941108,50032615319
2021-10-09,1.061465003,49574670484
2021-10-10,1.164184622,54500306203
2021-10-11,1.136066841,53174487201
2021-10-12,1.133037188,52826755743
2021-10-13,1.101467645,51575328749
2021-10-14,1.128457292,52904409167
2021-10-15,1.132329667,53092666834
2021-10-16,1.145759548,53654404126
2021-10-17,1.138595739,53515008800
2021-10-18,1.092515563,51215070062
2021-10-19,1.081235849,51082154781
2021-10-20,1.094387101,51167582885
2021-10-21,1.143547003,53654051904
2021-10-22,1.092961474,51293226624
2021-10-23,1.093490581,51357605672
2021-10-24,1.095154987,51425869927
2021-10-25,1.084913642,50856627372
2021-10-26,1.095828364,51540864624
2021-10-27,1.105727143,52124585332
2021-10-28,0.996836753,46866516355
2021-10-29,1.058780198,49800059933
2021-10-30,1.083410387,50786029527
2021-10-31,1.075899245,50566114767
2021-11-01,1.114388294,52393229940
2021-11-02,1.093453352,51393344971
2021-11-03,1.136658728,53415011179
2021-11-04,1.208882395,56780580559
2021-11-05,1.200913827,55830878969
2021-11-06,1.162296429,54740175010
2021-11-07,1.151997372,54193429675
2021-11-08,1.219290186,57472702553
2021-11-09,1.287089052,60874912550
2021-11-10,1.261712296,59453346956
2021-11-11,1.188313289,55649461110
2021-11-12,1.217628736,57494245414
2021-11-13,1.194213081,56317864716
2021-11-14,1.193692158,56293298557
2021-11-15,1.192934885,55951324170
2021-11-16,1.175560025,55534908930
2021-11-17,1.096649365,51599269663
2021-11-18,1.100459625,51594668706
2021-11-19,1.03753671,48929167670
2021-11-20,1.091305476,51349868690
2021-11-21,1.10030329,51889175238
2021-11-22,1.069316318,50711625089
2021-11-23,1.036772512,48855446960
2021-11-24,1.066644624,50301867086
2021-11-25,1.032434412,48664111214
2021-11-26,1.042504501,49163443595
2021-11-27,0.939510533,44210729012
2021-11-28,0.941035586,44336654043
2021-11-29,0.966781478,45579229250
2021-11-30,0.991379234,46807842263
2021-12-01,0.9976494,47048123046
2021-12-02,0.990309975,46758577987
2021-12-03,0.97922984,46300485389
2021-12-04,0.921708337,43548226427
2021-12-05,0.843287411,39946504041
2021-12-06,0.802101642,37897133537
2021-12-07,0.824178609,38940210512
2021-12-08,0.817000653,38601071500
2021-12-09,0.860495074,40656065255
2021-12-10,0.866818343,40954822607
2021-12-11,0.798799264,37741105109
2021-12-12,0.837044557,39548091762
2021-12-13,0.839876396,39681888500
2021-12-14,0.781598322,36975860235
2021-12-15,0.811303148,38320974598
2021-12-16,0.829167258,39175910677
2021-12-17,0.809774029,38189684295
2021-12-18,0.801570604,37872043386
2021-12-19,0.829830171,39207231523
2021-12-20,0.836081089,39502570476
2021-12-21,0.887032127,41949396100
2021-12-22,0.950544406,44974972561
2021-12-23,0.958127048,45235063039
2021-12-24,0.996180616,47262504687
2021-12-25,0.91380289,43438501700
2021-12-26,0.927857139,44106583972
2021-12-27,0.921873933,43822166548
2021-12-28,0.928151647,44120583697
2021-12-29,0.857961197,40784012992
2021-12-30,0.819779443,38969006498
2021-12-31,0.840466201,39952371488
2022-01-01,0.831397718,39521292391
2022-01-02,0.8509995,40453081982
2022-01-03,0.859858305,40928936335
2022-01-04,0.834473397,39667497743
2022-01-05,0.825144434,39372072385
2022-01-06,0.776786589,37016373098
2022-01-07,0.783122434,37364002396
2022-01-08,0.764415145,36426581574
2022-01-09,0.748965965,35742954145
2022-01-10,0.755772517,35888908514
2022-01-11,0.741037695,35256497136
2022-01-12,0.772729303,36764295067
2022-01-13,0.802594097,38156686083
2022-01-14,0.771566612,36738241655
2022-01-15,0.774044435,36893370983
2022-01-16,0.782682763,37238112156
2022-01-17,0.779472231,37152076627
2022-01-18,0.764833623,36467550909
2022-01-19,0.752606399,35928632966
2022-01-20,0.739881066,35361191998
2022-01-21,0.720201689,34534739953
2022-01-22,0.637864456,30525594005
2022-01-23,0.599404639,28567576974
2022-01-24,0.629395348,30045394326
2022-01-25,0.615295598,29396856513
2022-01-26,0.620497233,29620625747
2022-01-27,0.623179788,29801890237
2022-01-28,0.610206256,29129366195
2022-01-29,0.613525604,29287821639
2022-01-30,0.6182697,29445353884
2022-01-31,0.604366897,28850613224
2022-02-01,0.620587785,29553290453
2022-02-02,0.630223074,30084907427
2022-02-03,0.603217429,28766534260
2022-02-04,0.609654503,29161275666
2022-02-05,0.65729984,31113642594
2022-02-06,0.668684343,32145115972
2022-02-07,0.685233515,32810995567
2022-02-08,0.830039458,39506496108
2022-02-09,0.88080032,42130847576
2022-02-10,0.878942544,42196654318
2022-02-11,0.834510514,40079653443
2022-02-12,0.761696502,36423431829
2022-02-13,0.824530498,39120421789
2022-02-14,0.811931577,38806859794
2022-02-15,0.803348375,38448661596
2022-02-16,0.85247911,40834438280
2022-02-17,0.839180751,40187017226
2022-02-18,0.768509451,36963479625
2022-02-19,0.787790641,37773994947
2022-02-20,0.825109534,39561276268
2022-02-21,0.778277065,37317825788
2022-02-22,0.705539342,33972778767
2022-02-23,0.725937627,34808187364
2022-02-24,0.701695728,33701843282
2022-02-25,0.697687107,33453595245
2022-02-26,0.771247778,36980776522
2022-02-27,0.751770784,35942263896
2022-02-28,0.721098576,34581739036
2022-03-01,0.7828559,37500615317
2022-03-02,0.787274428,37744545802
2022-03-03,0.768213561,36857824864
2022-03-04,0.753164758,36230318096
2022-03-05,0.71318816,34196859572
2022-03-06,0.755869807,36199173076
2022-03-07,0.726824182,34850697038
2022-03-08,0.724152083,34699488211
2022-03-09,0.720653155,34608063706
2022-03-10,0.768086672,36825355524
2022-03-11,0.737800031,35355341439
2022-03-12,0.802186613,38564286814
2022-03-13,0.786223482,37752795221
2022-03-14,0.76193735,36608123216
2022-03-15,0.775148598,37138477846
2022-03-16,0.766483766,36906247284
2022-03-17,0.794380151,37530785877
2022-03-18,0.793821885,38199986362
2022-03-19,0.798457385,38423054071
2022-03-20,0.818980708,39379307066
2022-03-21,0.806489438,38867169621
2022-03-22,0.837980966,40278680453
2022-03-23,0.837224397,40301095226
2022-03-24,0.837650562,40309455206
2022-03-25,0.842111402,40523755643
2022-03-26,0.824421391,39672483856
2022-03-27,0.831001507,39989129614
2022-03-28,0.85392365,41121465145
2022-03-29,0.864054895,41579711814
2022-03-30,0.857042232,41224241578
2022-03-31,0.860484729,41449148706
2022-04-01,0.815211784,39229302715
2022-04-02,0.827125746,39813871221
2022-04-03,0.824267152,39816351313
2022-04-04,0.842596532,40545522531
2022-04-05,0.828127634,39809813062
2022-04-06,0.818752457,39411319970
2022-04-07,0.762165917,36687016207
2022-04-08,0.78830018,37944994434
2022-04-09,0.754959847,36222968801
2022-04-10,0.763626724,36744121559
2022-04-11,0.75627843,36403620790
2022-04-12,0.695584399,33601430163
2022-04-13,0.71712063,34518751872
2022-04-14,0.725525856,34923339192
